characterID,character name,movieID
u2115,DEATH,m137
u2116,DR. EDELSTEIN,m137
u2117,HERB,m137
u2118,HUTCH,m137
u2119,HYPNOS,m137
u2120,JULIE,m137
u2121,KIMMY,m137
u2122,KITTY,m137
u2123,MONKEYBONE,m137
u2124,STU,m137
u2125,STU-BONE,m137
u2126,DISCIPLE PROSPECT,m138
u2127,MARIAN,m138
u2128,MARIKA,m138
u2129,MISCHA,m138
u2130,PAULA,m138
u2131,BOY,m139
u2132,CHAIRMAN,m139
u2133,COOK,m139
u2134,DIZ,m139
u2135,EMMA,m139
u2136,GRIFFITH,m139
u2137,HUBERT,m139
u2138,JEFFERSON,m139
u2139,JIMMIE,m139
u2140,MA,m139
u2141,MCGANN,m139
u2142,NOSEY,m139
u2143,OTIS,m139
u2144,PAINE,m139
u2145,PETER,m139
u2146,PRESIDENT,m139
u2147,SAUNDERS,m139
u2148,SENATOR,m139
u2149,SPIELER,m139
u2150,SUSAN,m139
u2151,TAYLOR,m139
u2152,VOICES,m139
u2153,2ND BODYGUARD,m140
u2154,AGENT,m140
u2155,AMY,m140
u2156,APPLICANT,m140
u2157,BABE,m140
u2158,BOB,m140
u2159,BUDINGTON,m140
u2160,BUTLER,m140
u2161,BUTLERS,m140
u2162,CEDAR,m140
u2163,COBB,m140
u2164,DOUGLAS,m140
u2165,DR. FOSDICK,m140
u2166,FARMER,m140
u2167,FIRST BROTHER,m140
u2168,FRANK,m140
u2169,HALLOR,m140
u2170,HENABERRY,m140
u2171,JANE,m140
u2172,JUDGE,m140
u2173,LONGFELLOW,m140
u2174,LONGFELLOW'S VOICE,m140
u2175,MABEL,m140
u2176,MAC,m140
u2177,MORROW,m140
u2178,MRS. MEREDITH,m140
u2179,SVENSON,m140
u2180,VOICE,m140
u2181,VON HOLLER,m140
u2182,WAITER,m140
u2183,WALTER,m140
u2184,ALTHEA,m141
u2185,COOK,m141
u2186,CORRECTIONAL OFFICER,m141
u2187,DELBANCO,m141
u2188,FOLLETT,m141
u2189,GILROY,m141
u2190,JEREMY,m141
u2191,JUDGE OTTO,m141
u2192,LILY,m141
u2193,LIONEL,m141
u2194,MARTIN,m141
u2195,MRS. COOK,m141
u2196,MUMFORD,m141
u2197,NESSA,m141
u2198,SHEELER,m141
u2199,SKIP,m141
u2200,SOFIE,m141
u2201,ARDETH RAY,m142
u2202,BENI,m142
u2203,CURATOR,m142
u2204,DANIELS,m142
u2205,EVELYN,m142
u2206,HENDERSON,m142
u2207,HOOK,m142
u2208,JONATHAN,m142
u2209,O'CONNELL,m142
u2210,WARDEN,m142
u2211,AMAZING,m143
u2212,ANABEL,m143
u2213,BOWLER,m143
u2214,CASANOVA,m143
u2215,FURIOUS,m143
u2216,HELLER,m143
u2217,INVISIBLE BOY,m143
u2218,MONICA,m143
u2219,MOTHER,m143
u2220,RAJA,m143
u2221,SHOVELER,m143
u2222,SPHINX,m143
u2223,TONY P,m143
u2224,ALEXANDER,m144
u2225,BARRAS,m144
u2226,BELLIARD,m144
u2227,BERTRAND,m144
u2228,BOURRIENNE,m144
u2229,CAULAINCOURT,m144
u2230,CHARLES,m144
u2231,CORSICAN,m144
u2232,DIDIER,m144
u2233,DUROC,m144
u2234,EUGENE,m144
u2235,FRANCIS,m144
u2236,GENERAL KUTUSOV,m144
u2237,GIRL,m144
u2238,JOSEPH,m144
u2239,JOSEPHINE,m144
u2240,JUNOT,m144
u2241,MAJOR FIDON,m144
u2242,MARIE-LOUISE,m144
u2243,MONTESQUIOU,m144
u2244,NAPOLEON,m144
u2245,NARRATOR,m144
u2246,ORDERLY,m144
u2247,PICART,m144
u2248,RUSSIAN GENTLEMAN,m144
u2249,SCHWARZENBURG,m144
u2250,TALLEYRAND,m144
u2251,VARLAC,m144
u2252,BABY'D,m145
u2253,CRAIG,m145
u2254,CUSTOMER #1,m145
u2255,D'WANA,m145
u2256,DAY-DAY,m145
u2257,DEBO,m145
u2258,DELIVERY GUY,m145
u2259,EZAL,m145
u2260,JOKER,m145
u2261,KARLA,m145
u2262,MISS HO KYM,m145
u2263,MR. JONES,m145
u2264,PINKY,m145
u2265,ROACH,m145
u2266,SUGA,m145
u2267,UNCLE ELROY,m145
u2268,BRENDAN GRANT,m146
u2269,CABBIE,m146
u2270,ELEANOR GRANT,m146
u2271,GENE,m146
u2272,HUEY,m146
u2273,KRISTA,m146
u2274,LYNN,m146
u2275,MR. SMITH,m146
u2276,MS. JONES,m146
u2277,MYSTERY MAN,m146
u2278,OFFICER TRUST,m146
u2279,BART,m147
u2280,BEN HARPER,m147
u2281,BIRDIE STEPTOE,m147
u2282,CLARY,m147
u2283,CONGREGATION,m147
u2284,GROCER,m147
u2285,GUARD,m147
u2286,ICEY SPOON,m147
u2287,JOHN HARPER,m147
u2288,PEARL HARPER,m147
u2289,PREACHER,m147
u2290,RACHEL COOPER,m147
u2291,RUBY,m147
u2292,WALT,m147
u2293,WILLA HARPER,m147
u2294,DR KING,m148
u2295,GLEN,m148
u2296,LT THOMPSON,m148
u2297,MARGE,m148
u2298,MR LANTZ,m148
u2299,NANCY,m148
u2300,PARKER,m148
u2301,ROD,m148
u2302,TINA,m148
u2303,ALL THREE RUSSIANS,m149
u2304,ANNA,m149
u2305,BULJANOFF,m149
u2306,GASTON,m149
u2307,GENERAL SAVITZKY,m149
u2308,HEADWAITER,m149
u2309,IRANOFF,m149
u2310,KOPALSKI,m149
u2311,LAWYER,m149
u2312,LEON,m149
u2313,MANAGER,m149
u2314,NINOTCHKA,m149
u2315,OFFICIAL,m149
u2316,PORTER,m149
u2317,PČRE MATHIEU,m149
u2318,RAKONIN,m149
u2319,RAZININ,m149
u2320,SWANA,m149
u2321,TAXI DRIVER,m149
u2322,BUZHARDT,m150
u2323,CUSHMAN,m150
u2324,DEAN,m150
u2325,EHRLICHMAN,m150
u2326,HAIG,m150
u2327,HALDEMAN,m150
u2328,HANNAH,m150
u2329,HAROLD,m150
u2330,HELMS,m150
u2331,HOOVER,m150
u2332,HUNT,m150
u2333,JONES,m150
u2334,KISSINGER,m150
u2335,LIDDY,m150
u2336,MANOLO,m150
u2337,MAO,m150
u2338,MITCH,m150
u2339,MITCHELL,m150
u2340,NIXON,m150
u2341,PAT,m150
u2342,RICHARD,m150
u2343,ROCKEFELLER,m150
u2344,SANDY,m150
u2345,STUDENT 2,m150
u2346,STURGIS,m150
u2347,TOLSON,m150
u2348,YOUNG WOMAN,m150
u2349,ZIEGLER,m150
u2350,BELL,m151
u2351,CARLA JEAN,m151
u2352,CHIGURH,m151
u2353,CLERK,m151
u2354,DRIVER,m151
u2355,ELLIS,m151
u2356,LORETTA,m151
u2357,MAN,m151
u2358,MAN AT CHAIR,m151
u2359,MOLLY,m151
u2360,MOSS,m151
u2361,MOTHER,m151
u2362,OFFICIAL,m151
u2363,PROPRIETOR,m151
u2364,ROSCOE,m151
u2365,WELLS,m151
u2366,WENDELL,m151
u2367,WOMAN,m151
u2368,BALLARD,m152
u2369,BETTY,m152
u2370,BLAKE,m152
u2371,CHARLIE,m152
u2372,CHIEF NURSE,m152
u2373,DARLENE,m152
u2374,DEL,m152
u2375,DOCTOR,m152
u2376,DUANE,m152
u2377,ELIZABETH,m152
u2378,ELLEN,m152
u2379,GEORGE,m152
u2380,GUARD,m152
u2381,JERROLD,m152
u2382,JOYCE,m152
u2383,LONNIE,m152
u2384,LYLA,m152
u2385,MERCEDES,m152
u2386,ROSA,m152
u2387,ROY,m152
u2388,SUE ANN,m152
u2389,WESLEY,m152
u2390,BIG DAN,m153
u2391,COOLEY,m153
u2392,DELMAR,m153
u2393,ECKARD,m153
u2394,EVERETT,m153
u2395,FRENCH,m153
u2396,JUNIOR,m153
u2397,MAN,m153
u2398,MIDDLE,m153
u2399,PAPPY,m153
u2400,PENNY,m153
u2401,PETE,m153
u2402,PROPRIETOR,m153
u2403,SPIVEY,m153
u2404,YOUNGEST,m153
u2405,BYRON,m154
u2406,CASEY,m154
u2407,ESTHER,m154
u2408,FOLEY,m154
u2409,GROUP,m154
u2410,JOE,m154
u2411,LYNETTE,m154
u2412,PAULA,m154
u2413,PERRYMAN,m154
u2414,SID,m154
u2415,ZACK,m154
u2416,BURNHAM,m155
u2417,COP 1,m155
u2418,EVAN,m155
u2419,JUNIOR,m155
u2420,LYDIA,m155
u2421,MEG,m155
u2422,RAOUL,m155
u2423,SARAH,m155
u2424,ALMA,m156
u2425,BEEFY COP,m156
u2426,BOBBY,m156
u2427,BOBBY SEALE,m156
u2428,BRIMMER,m156
u2429,CY,m156
u2430,DORSETT,m156
u2431,ELDRIDGE,m156
u2432,GARRY,m156
u2433,GENE,m156
u2434,HOOVER,m156
u2435,HUEY,m156
u2436,JUDGE,m156
u2437,RITA,m156
u2438,RODGERS,m156
u2439,ROSE,m156
u2440,ROY,m156
u2441,SABU,m156
u2442,TYRONE,m156
u2443,ANNE,m157
u2444,BILLINGS,m157
u2445,CHARLOTTE,m157
u2446,CONTINENTAL SERGEANT,m157
u2447,CORNWALLIS,m157
u2448,GABRIEL,m157
u2449,LEE,m157
u2450,MAJOR HALBERT,m157
u2451,MARGARET,m157
u2452,MARION,m157
u2453,NATHAN,m157
u2454,REV. OLIVER,m157
u2455,ROBINSON,m157
u2456,SUSAN,m157
u2457,TARLETON,m157
u2458,THOMAS,m157
u2459,WASHINGTON,m157
u2460,ELLIE,m158
u2461,JUD,m158
u2462,LOUIS,m158
u2463,PASCOW,m158
u2464,RACHEL,m158
u2465,ANAMARIA,m159
u2466,BARBOSSA,m159
u2467,ELIZABETH,m159
u2468,GIBBS,m159
u2469,GILLETTE,m159
u2470,JACK,m159
u2471,MULLROY,m159
u2472,MURTOGG,m159
u2473,NORRINGTON,m159
u2474,PINTEL,m159
u2475,SWANN,m159
u2476,WILL,m159
u2477,ARGON,m160
u2478,KID,m160
u2479,LITTERBUG,m160
u2480,NEBBLEMAN,m160
u2481,O'BRIEN,m160
u2482,POPPY,m160
u2483,SIM,m160
u2484,SUSAN,m160
u2485,ANNE,m161
u2486,BINGY,m161
u2487,CONROY,m161
u2488,DAWSON,m161
u2489,GALLAGHER,m161
u2490,GRAYSON,m161
u2491,HANK,m161
u2492,MISS WILSON,m161
u2493,MRS. SCHUYLER,m161
u2494,SMYTHE,m161
u2495,STEW,m161
u2496,BETTY,m162
u2497,BIFF,m162
u2498,BIG BOB,m162
u2499,BOB,m162
u2500,BOY,m162
u2501,DAN,m162
u2502,DAVID,m162
u2503,DICK VAN DYKE,m162
u2504,GEORGE,m162
u2505,HOWARD,m162
u2506,JENNIFER,m162
u2507,MARGARET,m162
u2508,MARK,m162
u2509,MR. JOHNSON,m162
u2510,MR. SIMPSON,m162
u2511,BARRY,m163
u2512,CHECK OUT GIRL,m163
u2513,CUSTOMER,m163
u2514,DAVID,m163
u2515,DEAN,m163
u2516,ELIZABETH,m163
u2517,KAREN,m163
u2518,KATHLEEN,m163
u2519,LANCE,m163
u2520,LATISHA,m163
u2521,LENA,m163
u2522,MANAGER,m163
u2523,OPERATOR,m163
u2524,OPERATOR GIRL,m163
u2525,OPERATOR VOICE,m163
u2526,SEXY VOICE,m163
u2527,VOICE,m163
u2528,WALTER,m163
u2529,ABBE DU MAUPAS,m164
u2530,CHARLOTTE,m164
u2531,CLEANTE,m164
u2532,COULMIER,m164
u2533,DELBENČ,m164
u2534,HORSEMAN,m164
u2535,INGENUE,m164
u2536,LIBERTINE,m164
u2537,MADAME LECLERC,m164
u2538,MADELEINE,m164
u2539,MONSIEUR PROUIX,m164
u2540,NAPOLEON,m164
u2541,RENEE PELAGIE,m164
u2542,ROYER-COLLARD,m164
u2543,SIMONE,m164
u2544,THE MARQUIS,m164
u2545,VALCOUR,m164
u2546,CAROLE LOMBARD,m165
u2547,HEARST,m165
u2548,JOSEPH COTTON,m165
u2549,LOUELLA,m165
u2550,MANK,m165
u2551,MARION,m165
u2552,MAYER,m165
u2553,PAUL STEWART,m165
u2554,SCHAEFER,m165
u2555,SHOP OWNER,m165
u2556,TOLAND,m165
u2557,WELLES,m165
u2558,1ST DEPUTY,m166
u2559,COMO,m166
u2560,EAGAN,m166
u2561,IRMA,m166
u2562,J.R.,m166
u2563,JAKE,m166
u2564,JOEY,m166
u2565,REPORTER,m166
u2566,SALVY,m166
u2567,TOMMY,m166
u2568,TONY,m166
u2569,VICKIE,m166
u2570,BABY SITTER,m167
u2571,BRYCE,m167
u2572,DOYLE,m167
u2573,GUNNISON,m167
u2574,JEFF,m167
u2575,LISA,m167
u2576,MRS. DOYLE,m167
u2577,POLICE,m167
u2578,STELLA,m167
u2579,THORWALD,m167
u2580,BUZZ,m168
u2581,CHIEF,m168
u2582,CRUNCH,m168
u2583,FATHER,m168
u2584,GENE,m168
u2585,JIM,m168
u2586,JUDY,m168
u2587,JUDY'S FATHER,m168
u2588,MOOSE,m168
u2589,MOTHER,m168
u2590,NEGRO WOMAN,m168
u2591,OFFICER,m168
u2592,PLATO,m168
u2593,RAY,m168
u2594,SERGEANT,m168
u2595,ASHLEY,m169
u2596,GABRIEL,m169
u2597,JACK BANGS,m169
u2598,JUMPY,m169
u2599,MERLIN,m169
u2600,NICK,m169
u2601,OLD TIMER,m169
u2602,PUG,m169
u2603,RUDY,m169
u2604,TEEN CLERK,m169
u2605,WAITRESS,m169
u2606,YOUNG GOVERNOR,m169
u2607,ZOOK,m169
u2608,COP,m170
u2609,EDDIE,m170
u2610,FREDDY,m170
u2611,HOLDAWAY,m170
u2612,JOE,m170
u2613,MARVIN,m170
u2614,MR. BLONDE,m170
u2615,MR. BROWN,m170
u2616,MR. ORANGE,m170
u2617,MR. PINK,m170
u2618,MR. WHITE,m170
u2619,NICE GUY EDDIE,m170
u2620,VIC,m170
u2621,CLAY,m171
u2622,CLAYTON,m171
u2623,ELAINE,m171
u2624,FOWLER,m171
u2625,GARDNER,m171
u2626,GRAHAM,m171
u2627,HELEN,m171
u2628,LEDNOV,m171
u2629,MARY,m171
u2630,MCCALL,m171
u2631,MRS. WYATT,m171
u2632,STEVE,m171
u2633,WYATT,m171
u2634,ALEX,m172
u2635,BRENDA,m172
u2636,BUDDY,m172
u2637,CINDY,m172
u2638,DWIGHT,m172
u2639,FATHER MCFEELY,m172
u2640,HANSON,m172
u2641,HARRIS,m172
u2642,MCFEELY,m172
u2643,MOTHER,m172
u2644,PROFESSOR,m172
u2645,RAY,m172
u2646,SHORTY,m172
u2647,THEO,m172
u2648,TOMMY,m172
u2649,BIRDIE,m173
u2650,CHIP,m173
u2651,DAD,m173
u2652,DET. BRADFORD,m173
u2653,DET. MOORE,m173
u2654,DOTTIE,m173
u2655,MARVIN,m173
u2656,MISTY,m173
u2657,MOM,m173
u2658,MR. NAZLEROD,m173
u2659,MR. STERNER,m173
u2660,MR. STUBBINS,m173
u2661,MRS. ACKERMAN,m173
u2662,MRS. JENSON,m173
u2663,MRS. STERNER,m173
u2664,SCOTTY,m173
u2665,VENDOR,m173
u2666,YOUNG MAN,m173
u2667,AUGUST,m174
u2668,BRUNS,m174
u2669,DR. JUDD,m174
u2670,FRANCES,m174
u2671,GREGORY,m174
u2672,JACQUELINE,m174
u2673,JASON,m174
u2674,JUDD,m174
u2675,MARY,m174
u2676,MIMI,m174
u2677,MISS GOTTSCHALK,m174
u2678,MISS SUMMERS,m174
u2679,MR. BRUNS,m174
u2680,MRS. CORTEZ,m174
u2681,MRS. LOWOOD,m174
u2682,MRS. REDI,m174
u2683,MRS. ROMARI,m174
u2684,NANCY,m174
u2685,RADEAU,m174
u2686,ROMARI,m174
u2687,ANN,m175
u2688,CYNTHIA,m175
u2689,CYTNHIA,m175
u2690,DOCTOR,m175
u2691,GRAHAM,m175
u2692,JOHN,m175
u2693,MR. MILLER,m175
u2694,SECRETARY,m175
u2695,VOICE ON PHONE,m175
u2696,BETTS,m176
u2697,BOY,m176
u2698,DETECTIVE,m176
u2699,FORSYTHE,m176
u2700,GIRL,m176
u2701,JANINE,m176
u2702,MR. SPERGAZZI,m176
u2703,PARKINS,m176
u2704,ROLLO,m176
u2705,ST. LUC,m176
u2706,SUPER,m176
u2707,TUDOR,m176
u2708,ANSALONG,m177
u2709,AUDIENCE,m177
u2710,BERT,m177
u2711,BETTY,m177
u2712,BRAD,m177
u2713,BRAD AND JANET,m177
u2714,DAD,m177
u2715,FARLEY,m177
u2716,JANET,m177
u2717,KIDS,m177
u2718,MAC,m177
u2719,MACY,m177
u2720,MOM,m177
u2721,NATION,m177
u2722,NEELY,m177
u2723,OLIVER,m177
u2724,OLIVER AND BETTY,m177
u2725,OSCAR,m177
u2726,PARKER,m177
u2727,RALPH,m177
u2728,RICKY,m177
u2729,TEACHER,m177
u2730,TRIO,m177
u2731,CAMMI,m178
u2732,CHRISTINE,m178
u2733,EVELYN,m178
u2734,GARY,m178
u2735,JACK,m178
u2736,MAN,m178
u2737,MAYA,m178
u2738,MILES,m178
u2739,PHYLLIS,m178
u2740,POURER,m178
u2741,STEPHANIE,m178
u2742,VICTORIA,m178
u2743,BO,m179
u2744,COLLEEN,m179
u2745,CREWCUT GUY,m179
u2746,GRAHAM,m179
u2747,MERRILL,m179
u2748,MORGAN,m179
u2749,OFFICER PASKI,m179
u2750,DAWSON,m180
u2751,EMMETT,m180
u2752,EZRA,m180
u2753,HANNAH,m180
u2754,HOBART,m180
u2755,J.T.,m180
u2756,JAKE,m180
u2757,KATE,m180
u2758,KELLY,m180
u2759,LANGSTON,m180
u2760,MAL,m180
u2761,MCKENDRICK,m180
u2762,PADEN,m180
u2763,PROPRIETOR,m180
u2764,RAE,m180
u2765,SHERIFF COBB,m180
u2766,STELLA,m180
u2767,DETECTIVE,m181
u2768,ELAINE,m181
u2769,FAITH,m181
u2770,FRANK BRAND,m181
u2771,HAL,m181
u2772,HANK,m181
u2773,HARRY,m181
u2774,KENT,m181
u2775,LAINEY,m181
u2776,LAWYER,m181
u2777,MAX,m181
u2778,MILTON,m181
u2779,NICOLA,m181
u2780,PREMIERE REPORTER 2,m181
u2781,SECURITY GUARD,m181
u2782,SIMONE,m181
u2783,SIMONE / VIKTOR,m181
u2784,VIKTOR,m181
u2785,ANNA,m182
u2786,COLE,m182
u2787,DARREN'S MOM,m182
u2788,LYNN,m182
u2789,MALCOLM,m182
u2790,MAN'S VOICE,m182
u2791,MR. CUNNINGHAM,m182
u2792,BILLY BOB,m183
u2793,CANDY,m183
u2794,CARL,m183
u2795,GENE,m183
u2796,IAN,m183
u2797,JEREMIAH,m183
u2798,KAREN,m183
u2799,KEITH,m183
u2800,MAC,m183
u2801,RAY,m183
u2802,ROD,m183
u2803,SUZIE,m183
u2804,BILL,m184
u2805,BRENDA,m184
u2806,BUTCHER,m184
u2807,GRANT,m184
u2808,JACK,m184
u2809,KYLIE,m184
u2810,MARGARET,m184
u2811,SHELBY,m184
u2812,STARLA,m184
u2813,TREVOR,m184
u2814,WALLY,m184
u2815,BANDIT,m185
u2816,CLAYTON,m185
u2817,CLEDUS,m185
u2818,DICKEY,m185
u2819,HOT PANTS,m185
u2820,KATE,m185
u2821,KYLE,m185
u2822,OWNER,m185
u2823,VOICE,m185
u2824,VOICE ONE,m185
u2825,VOICE TWO,m185
u2826,WAITRESS,m185
u2827,ACOSTA,m186
u2828,CARRUTHERS,m186
u2829,CASINO EMPLOYEE,m186
u2830,DARWIN TREMOR,m186
u2831,DR. GILL,m186
u2832,DUPREE,m186
u2833,ELMORE,m186
u2834,HUGO,m186
u2835,ISRAEL,m186
u2836,LOCKE,m186
u2837,MECKLEN,m186
u2838,MESSNER,m186
u2839,PADICHE,m186
u2840,SECURITY SUPERVISOR,m186
u2841,SERNA,m186
u2842,SIR IVY,m186
u2843,SYKES,m186
u2844,WATTERS,m186
u2845,WYMAN,m186
u2846,GIBARIAN,m187
u2847,KELVIN,m187
u2848,RHEYA,m187
u2849,SARTORIUS,m187
u2850,SNOW,m187
u2851,CLAIRE,m188
u2852,ELLIE,m188
u2853,GARBER,m188
u2854,GIDDINGS,m188
u2855,KOONTZ,m188
u2856,MIKE,m188
u2857,NEIL,m188
u2858,PRETTY YOUNG THING,m188
u2859,T.J.,m188
u2860,TOMMY,m188
u2861,VENZA,m188
u2862,WIN,m188
u2863,ADELE,m189
u2864,BEN,m189
u2865,FLASH,m189
u2866,HARRY,m189
u2867,HOGAN,m189
u2868,JAMESON,m189
u2869,LEIBER,m189
u2870,LETTERMAN,m189
u2871,LIZ,m189
u2872,MAROTTA,m189
u2873,MAY,m189
u2874,NURSE VOICE,m189
u2875,OCK,m189
u2876,PETER,m189
u2877,REISS,m189
u2878,ROZ,m189
u2879,SPIDER-MAN,m189
u2880,THORKEL,m189
u2881,BAGRADIAN,m190
u2882,BLONDIE,m190
u2883,COOKIE,m190
u2884,DUKE,m190
u2885,DUNBAR,m190
u2886,GENEVA MAN,m190
u2887,GERMAN LIEUTENANT,m190
u2888,HARRY,m190
u2889,HOFFY,m190
u2890,MARKO,m190
u2891,P.O.W.S,m190
u2892,PRICE,m190
u2893,SCHULTZ,m190
u2894,SEFTON,m190
u2895,STOSH,m190
u2896,VON SCHERBACH,m190
u2897,B'ETOR,m191
u2898,CHEKOV,m191
u2899,DATA,m191
u2900,DEMORA,m191
u2901,GUINAN,m191
u2902,HARRIMAN,m191
u2903,KIRK,m191
u2904,LA FORGE,m191
u2905,LURSA,m191
u2906,PICARD,m191
u2907,RIKER,m191
u2908,SCOTTY,m191
u2909,SORAN,m191
u2910,TROI,m191
u2911,WORF,m191
u2912,1ST OFFICER,m192
u2913,CAPTAIN,m192
u2914,CHEKOV,m192
u2915,COMM OFFICER,m192
u2916,DAVID,m192
u2917,ESTEBAN,m192
u2918,KIRK,m192
u2919,KRUGE,m192
u2920,LIEUTENANT,m192
u2921,MALTZ,m192
u2922,MORROW,m192
u2923,SAAVIK,m192
u2924,SAREK,m192
u2925,SCOTTY,m192
u2926,SPOCK,m192
u2927,STYLES,m192
u2928,SULU,m192
u2929,TORG,m192
u2930,UHURA,m192
u2931,WOMAN,m192
u2932,BONES,m193
u2933,CAROL,m193
u2934,CHEKOV,m193
u2935,DAVID,m193
u2936,JOACHIM,m193
u2937,KHAN,m193
u2938,KIRK,m193
u2939,PRESTON,m193
u2940,SAAVIK,m193
u2941,SCOTTY,m193
u2942,SCOTTY'S VOICE,m193
u2943,SPOCK,m193
u2944,SPOCK'S VOICE,m193
u2945,SULU,m193
u2946,TERRELL,m193
u2947,UHURA,m193
u2948,UHURA'S VOICE,m193
u2949,AMANDA,m194
u2950,BOB,m194
u2951,BONES,m194
u2952,CAPTAIN,m194
u2953,CHEKOV,m194
u2954,COUNCIL PRESIDENT,m194
u2955,DOCTOR,m194
u2956,FBI AGENT,m194
u2957,GILLIAN,m194
u2958,KIRK,m194
u2959,KLINGON AMBASSADOR,m194
u2960,MORROW,m194
u2961,NICHOLS,m194
u2962,PILOT,m194
u2963,SAAVIK,m194
u2964,SAREK,m194
u2965,SCIENCE OFFICER,m194
u2966,SCOTTY,m194
u2967,SPOCK,m194
u2968,SULU,m194
u2969,THE BOY,m194
u2970,UHURA,m194
u2971,ANIJ,m195
u2972,ARTIM,m195
u2973,CRUSHER,m195
u2974,DATA,m195
u2975,DOUGHERTY,m195
u2976,GALLATIN,m195
u2977,LA FORGE,m195
u2978,NARA,m195
u2979,PERIM,m195
u2980,PICARD,m195
u2981,PICARD'S COM VOICE,m195
u2982,RIKER,m195
u2983,RIKER'S COM VOICE,m195
u2984,RU'AFO,m195
u2985,SOJEF,m195
u2986,SON'A OFFICER #2,m195
u2987,TROI,m195
u2988,WORF,m195
u2989,WORF'S COM VOICE,m195
u2990,ADMIRAL HAYES,m196
u2991,BEVERLY,m196
u2992,BORG QUEEN,m196
u2993,DATA,m196
u2994,DOCTOR,m196
u2995,GEORDI,m196
u2996,GEORDI'S VOICE,m196
u2997,PICARD,m196
u2998,PICARD'S VOICE,m196
u2999,RIKER,m196
u3000,RIKER'S COM VOICE,m196
u3001,RUBY,m196
u3002,SCRIMM,m196
u3003,TROI,m196
u3004,WOMAN'S VOICE,m196
u3005,WORF,m196
u3006,ADMIRAL DONALD,m197
u3007,BONES,m197
u3008,CHANG,m197
u3009,CHEKOV,m197
u3010,COMMUNICATIONS OFFICER,m197
u3011,GORKON,m197
u3012,KIRK,m197
u3013,LT. SAAVIK,m197
u3014,MARTIA,m197
u3015,MARTIA'S VOICE,m197
u3016,OFFICER,m197
u3017,PRESIDENT,m197
u3018,SCIENCE OFFICER,m197
u3019,SCOTTY,m197
u3020,SPOCK,m197
u3021,SULU,m197
u3022,UHURA,m197
u3023,B-9,m198
u3024,BEVERLY,m198
u3025,DATA,m198
u3026,DEANNA,m198
u3027,DONATRA,m198
u3028,GEORDI,m198
u3029,HEAD,m198
u3030,JANEWAY,m198
u3031,PICARD,m198
u3032,REMAN OFFICER,m198
u3033,RIKER,m198
u3034,SHINZON,m198
u3035,SURAN,m198
u3036,VICEROY,m198
u3037,WORF,m198
u3038,BENNY,m199
u3039,CLERK,m199
u3040,COOK,m199
u3041,DRIVER,m199
u3042,FOX,m199
u3043,JENNY,m199
u3044,LYMAN,m199
u3045,MAJOR BELL,m199
u3046,MAN,m199
u3047,OFFICER,m199
u3048,SECURITY GUARD,m199
u3049,SHERMIN,m199
u3050,STAR MAN,m199
u3051,TEENAGER,m199
u3052,WOMAN,m199
u3053,BEEMER,m200
u3054,EDUARDO,m200
u3055,FAITH,m200
u3056,KEITH,m200
u3057,LENNY,m200
u3058,MACE,m200
u3059,MAX,m200
u3060,STRICKLAND,m200
u3061,TICK,m200
u3062,TRAN,m200
u3063,ZANDER,m200
u3064,CANDY,m201
u3065,DAITZ,m201
u3066,DUNCAN,m201
u3067,DYLAN,m201
u3068,EAGLEFOOT,m201
u3069,FOREMAN,m201
u3070,HAROLD,m201
u3071,JANITA,m201
u3072,KOESSLER,m201
u3073,KULOK,m201
u3074,LOW,m201
u3075,MACKELWAY,m201
u3076,MURMAN,m201
u3077,SALINAS,m201
u3078,ZERO,m201
u3079,ANSWERING MACHINE,m202
u3080,BLONDE,m202
u3081,BRUNETTE,m202
u3082,CHARLES,m202
u3083,CHRISTY,m202
u3084,DEALER,m202
u3085,LISA,m202
u3086,LORRAINE,m202
u3087,MICHELLE,m202
u3088,MIKE,m202
u3089,NIKKI,m202
u3090,ROB,m202
u3091,SUE,m202
u3092,TRENT,m202
u3093,WAITRESS,m202
u3094,BONASERA,m203
u3095,CARLO,m203
u3096,CLEMENZA,m203
u3097,CONNIE,m203
u3098,DON CORLEONE,m203
u3099,DON TOMMASSINO,m203
u3100,FABRIZZIO,m203
u3101,FREDO,m203
u3102,HAGEN,m203
u3103,JOHNNY,m203
u3104,KAY,m203
u3105,MICHAEL,m203
u3106,MOE,m203
u3107,NAZORINE,m203
u3108,NURSE,m203
u3109,PAULIE,m203
u3110,PRIEST,m203
u3111,SOLLOZZO,m203
u3112,SONNY,m203
u3113,TESSIO,m203
u3114,VITELLI,m203
u3115,VOICE,m203
u3116,WOLTZ,m203
u3117,DICKIE,m204
u3118,FREDDIE,m204
u3119,HERBERT GREENLEAF,m204
u3120,JOAN,m204
u3121,MACCARRON,m204
u3122,MARGE,m204
u3123,MEREDITH,m204
u3124,PETER,m204
u3125,RIPLEY,m204
u3126,ROVERINI,m204
u3127,VERRECCHIA,m204
u3128,ANDY,m205
u3129,BETSY,m205
u3130,CONCESSION GIRL,m205
u3131,DOUGH-BOY,m205
u3132,IRIS,m205
u3133,MAN IN BUSINESS SUIT,m205
u3134,PALANTINE,m205
u3135,PERSONNEL OFFICER,m205
u3136,SECRET SERVICE MAN,m205
u3137,SPORT,m205
u3138,TOM,m205
u3139,TRAVIS,m205
u3140,WIZARD,m205
u3141,CARLA,m206
u3142,GOODSPEED,m206
u3143,MASON,m206
